# q,<w**1.0>/wp(0)**1.0
2.489999999999999769e+00,3.296264811618387913e+00
2.500000000000000000e+00,3.322743010783365758e+00
2.509999999999999787e+00,3.349329118327733390e+00
2.520000000000000018e+00,3.376023127091408504e+00
2.529999999999999805e+00,3.402824994542611226e+00
2.540000000000000036e+00,3.429734778083844748e+00
2.549999999999999822e+00,3.456752432558672261e+00
2.560000000000000053e+00,3.483877945219047589e+00
2.569999999999999840e+00,3.511111301915934124e+00
2.579999999999999627e+00,3.538452452179200236e+00
2.589999999999999858e+00,3.565901449707803650e+00
2.599999999999999645e+00,3.593458241980000523e+00
2.609999999999999876e+00,3.621122810357588762e+00
2.619999999999999662e+00,3.648895098964287431e+00
2.629999999999999893e+00,3.676775159637807544e+00
2.639999999999999680e+00,3.704762934865044599e+00
2.649999999999999911e+00,3.732858402496676220e+00
2.659999999999999698e+00,3.761061502059638517e+00
2.669999999999999929e+00,3.789372284466360430e+00
2.679999999999999716e+00,3.817790688187032266e+00
2.689999999999999947e+00,3.846316649978888780e+00
2.699999999999999734e+00,3.874950220668402334e+00
2.709999999999999964e+00,3.903691336236428722e+00
2.719999999999999751e+00,3.932539931081751483e+00
2.729999999999999982e+00,3.961496056415390488e+00
2.739999999999999769e+00,3.990559646144931527e+00
2.750000000000000000e+00,4.019730632846898466e+00
2.759999999999999787e+00,4.049009068510467380e+00
2.770000000000000018e+00,4.078394885492691024e+00
2.779999999999999805e+00,4.107888014829670809e+00
2.790000000000000036e+00,4.137488509835152151e+00
2.799999999999999822e+00,4.167196301572526629e+00
2.810000000000000053e+00,4.197011320070928697e+00
2.819999999999999840e+00,4.226933620206196451e+00
2.829999999999999627e+00,4.256963089919555188e+00
2.839999999999999858e+00,4.287099785456162770e+00
2.849999999999999645e+00,4.317343636740747392e+00
2.859999999999999876e+00,4.347694572572974536e+00
2.869999999999999662e+00,4.378152651468936618e+00
2.879999999999999893e+00,4.408717759069231690e+00
2.889999999999999680e+00,4.439389955540147703e+00
2.899999999999999911e+00,4.470169170329843844e+00
2.909999999999999698e+00,4.501055331937174664e+00
2.919999999999999929e+00,4.532048503230497793e+00
2.929999999999999716e+00,4.563148568251964576e+00
2.939999999999999947e+00,4.594355591856932541e+00
2.949999999999999734e+00,4.625669503573801578e+00
2.959999999999999964e+00,4.657090232216422265e+00
2.969999999999999751e+00,4.688617845654350802e+00
2.979999999999999982e+00,4.720252226794900530e+00
2.989999999999999769e+00,4.751993445678320604e+00
3.000000000000000000e+00,4.783841432471781729e+00
3.009999999999999787e+00,4.815796116665739923e+00
3.020000000000000018e+00,4.847857571487485195e+00
3.029999999999999805e+00,4.880025679107338199e+00
3.040000000000000036e+00,4.912300515189012451e+00
3.049999999999999822e+00,4.944682010707071917e+00
3.060000000000000053e+00,4.977170096016252820e+00
3.069999999999999840e+00,5.009764850238860312e+00
3.080000000000000071e+00,5.042466204909621830e+00
3.089999999999999858e+00,5.075274091055600678e+00
3.099999999999999645e+00,5.108188591196806350e+00
3.109999999999999876e+00,5.141209637579975400e+00
3.119999999999999662e+00,5.174337161845333100e+00
3.129999999999999893e+00,5.207571249980178507e+00
3.139999999999999680e+00,5.240911834892929555e+00
3.149999999999999911e+00,5.274358848738875949e+00
3.159999999999999698e+00,5.307912381158003789e+00
3.169999999999999929e+00,5.341572365547616386e+00
3.179999999999999716e+00,5.375338788085964659e+00
3.189999999999999947e+00,5.409211581638072808e+00
3.199999999999999734e+00,5.443190840459861235e+00
3.209999999999999964e+00,5.477276498729701792e+00
3.219999999999999751e+00,5.511468489756335742e+00
3.229999999999999982e+00,5.545766911422804313e+00
3.239999999999999769e+00,5.580171698246066292e+00
3.250000000000000000e+00,5.614682839760276600e+00
3.259999999999999787e+00,5.649300325952360424e+00
3.270000000000000018e+00,5.684024090763180936e+00
3.279999999999999805e+00,5.718854237699448895e+00
3.290000000000000036e+00,5.753790701890348913e+00
3.299999999999999822e+00,5.788833475034288689e+00
3.310000000000000053e+00,5.823982549277473275e+00
3.319999999999999840e+00,5.859237917099307857e+00
3.330000000000000071e+00,5.894599571503607471e+00
3.339999999999999858e+00,5.930067446855275648e+00
3.349999999999999645e+00,5.965641654288790008e+00
3.359999999999999876e+00,6.001322129281741802e+00
3.369999999999999662e+00,6.037108866186246203e+00
3.379999999999999893e+00,6.073001859779268763e+00
3.389999999999999680e+00,6.109001105073461169e+00
3.399999999999999911e+00,6.145106597477870913e+00
3.409999999999999698e+00,6.181318332669505367e+00
3.419999999999999929e+00,6.217636306659062306e+00
3.429999999999999716e+00,6.254060515683473653e+00
3.439999999999999947e+00,6.290590956334479955e+00
3.449999999999999734e+00,6.327227625415411616e+00
3.459999999999999964e+00,6.363970520038193968e+00
3.469999999999999751e+00,6.400819637505905213e+00
3.479999999999999982e+00,6.437775039402418464e+00
3.489999999999999769e+00,6.474836596016922741e+00
3.500000000000000000e+00,6.512004368919342312e+00
3.509999999999999787e+00,6.549278356355284991e+00
3.520000000000000018e+00,6.586658556775613960e+00
3.529999999999999805e+00,6.624144968832380798e+00
3.540000000000000036e+00,6.661737657538751023e+00
3.549999999999999822e+00,6.699436489972921294e+00
3.560000000000000053e+00,6.737241531066890055e+00
3.569999999999999840e+00,6.775152780140176745e+00
3.580000000000000071e+00,6.813170304435216096e+00
3.589999999999999858e+00,6.851293968616704255e+00
3.599999999999999645e+00,6.889523908036202293e+00
3.609999999999999876e+00,6.927859986442748585e+00
3.619999999999999662e+00,6.966302271672095259e+00
3.629999999999999893e+00,7.004850833509950192e+00
3.639999999999999680e+00,7.043505533541536856e+00
3.649999999999999911e+00,7.082266511517656404e+00
3.659999999999999698e+00,7.121133627866991667e+00
3.669999999999999929e+00,7.160107023915829316e+00
3.679999999999999716e+00,7.199186558768433386e+00
3.689999999999999947e+00,7.238372375556604510e+00
3.699999999999999734e+00,7.277664331859649671e+00
3.709999999999999964e+00,7.317062572620815608e+00
3.719999999999999751e+00,7.356567026877196547e+00
3.729999999999999982e+00,7.396177622385259554e+00
3.739999999999999769e+00,7.435894506526613768e+00
3.750000000000000000e+00,7.475717607357204919e+00
3.759999999999999787e+00,7.515646926102530045e+00
3.770000000000000018e+00,7.555682389155595757e+00
3.779999999999999805e+00,7.595824147101810198e+00
3.790000000000000036e+00,7.636072126683838057e+00
3.799999999999999822e+00,7.676426329224658396e+00
3.810000000000000053e+00,7.716886756119216706e+00
3.819999999999999840e+00,7.757453408691231900e+00
3.830000000000000071e+00,7.798126288368437464e+00
3.839999999999999858e+00,7.838905396567492190e+00
3.849999999999999645e+00,7.879790734722817547e+00
3.859999999999999876e+00,7.920782304244253780e+00
3.869999999999999662e+00,7.961880106604977136e+00
3.879999999999999893e+00,8.003084143252655380e+00
3.889999999999999680e+00,8.044394415664097409e+00
3.899999999999999911e+00,8.085810925282482131e+00
3.909999999999999698e+00,8.127333673566672800e+00
3.919999999999999929e+00,8.168962743001285887e+00
3.929999999999999716e+00,8.210697973626519541e+00
3.939999999999999947e+00,8.252539447283488983e+00
3.949999999999999734e+00,8.294487247643207439e+00
3.959999999999999964e+00,8.336541212440062409e+00
3.969999999999999751e+00,8.378701507438234941e+00
3.979999999999999982e+00,8.420967969131091024e+00
3.989999999999999769e+00,8.463340680947707639e+00
4.000000000000000000e+00,8.505819728860620543e+00
